msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
/EPnzdIsbRbviz7MAkXpuvGk/AsIeb8lA/f8AMpCCmI=,36,30,180,180,1,20170222,20170323,0
/EPnzdIsbRbviz7MAkXpuvGk/AsIeb8lA/f8AMpCCmI=,36,30,180,180,1,20170322,20170423,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,99,99,1,20160201,20160202,1
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,0,1,20160201,20160301,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,99,99,1,20160201,20160301,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20160301,20160401,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20160401,20160501,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20160501,20160601,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20160601,20160701,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20160701,20160801,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20160801,20160901,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20160901,20161001,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20161001,20161101,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20161101,20161201,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20161201,20170101,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20170101,20170201,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20170201,20170301,0
/GAndW/mtLB7cIB7QM6mar1sKvLx7POSUlf/pRHZj6I=,41,30,149,149,1,20170301,20170401,0
/GTy6b3IHXsEiL/Py0GvrjXeaSGPPKN9dS2XExinvsU=,36,30,150,150,0,20150712,20150811,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160127,20160226,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160226,20160326,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160326,20160426,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160426,20160526,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160526,20160626,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160626,20160726,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160726,20160826,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160826,20160926,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20160926,20161026,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20161026,20161126,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20161126,20161226,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20161226,20170126,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20170126,20170226,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20170226,20170326,0
/M8v67pVgc4sY2C9PndXjjLGVnkteek0kXpcpbLJ7wo=,41,30,99,99,1,20170326,20170426,0
/SJ/eRL56yZUqVc9dQ74PB5JDHE9FUf0pJ0cdKhnjaY=,41,30,100,100,1,20170123,20170222,0
/SJ/eRL56yZUqVc9dQ74PB5JDHE9FUf0pJ0cdKhnjaY=,41,30,100,100,1,20170222,20170322,0
/SJ/eRL56yZUqVc9dQ74PB5JDHE9FUf0pJ0cdKhnjaY=,41,30,100,100,1,20170322,20170422,0
/Se54kq6e6PVYQHjnl5PcRGJHkpqW2oUW8wwoUwvyJQ=,35,7,0,0,0,20160904,20160909,0
/SlOqTTaFg8k48gNdWQeeo1exeZURSA+YJ/9OSPAtgU=,35,7,0,0,0,20161117,20161124,0
/VvSj+Fsimdnv1xGzuWAD8fQtUYFIFu1FBHdaoW8t8M=,41,30,99,99,1,20161002,20161101,0
/VvSj+Fsimdnv1xGzuWAD8fQtUYFIFu1FBHdaoW8t8M=,41,30,99,99,1,20161101,20161201,0
/VvSj+Fsimdnv1xGzuWAD8fQtUYFIFu1FBHdaoW8t8M=,41,30,99,99,1,20161201,20170101,0
/VvSj+Fsimdnv1xGzuWAD8fQtUYFIFu1FBHdaoW8t8M=,41,30,99,99,1,20170101,20170201,0
/VvSj+Fsimdnv1xGzuWAD8fQtUYFIFu1FBHdaoW8t8M=,41,30,99,99,1,20170201,20170301,0
/VvSj+Fsimdnv1xGzuWAD8fQtUYFIFu1FBHdaoW8t8M=,41,30,99,99,1,20170301,20170401,0
/X8QisSo1lWr8s8LXj+e5OLuKiulL02kul14Vbm8Fmg=,22,195,894,894,0,20160916,20170402,0
/YXIAwXUmqeZfCwXUBA7zGt32G8FqU43mLk6ZXmffxU=,35,7,0,0,0,20150604,20150615,0
/btrRKHZuMjRhAGuO+TMQAX4yFpk3+Xq3L7Jno/RjJk=,20,100,480,480,0,20151127,20160306,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20151026,20151126,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20151126,20151226,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20151226,20160126,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160126,20160226,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160226,20160326,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160326,20160426,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160426,20160526,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160526,20160626,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160626,20160726,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160726,20160826,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160826,20160926,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20160926,20161026,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20161026,20161126,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20161126,20161226,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20161226,20170126,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20170126,20170226,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20170226,20170326,0
/delHptdscvmKujMw9ujI2axAkPROEU72GQwTsJy9IE=,41,30,99,99,1,20170326,20170426,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20150822,20150921,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20150921,20151021,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20151021,20151121,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20151121,20151221,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20151221,20160121,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160121,20160221,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160221,20160321,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160321,20160421,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160421,20160521,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160521,20160621,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160621,20160721,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160721,20160821,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160821,20160921,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20160921,20161021,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20161021,20161121,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20161121,20161221,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20161221,20170121,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20170121,20170221,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20170221,20170321,0
/fuhh6FCXbbidky7Y6AND6d5pHOo2BA8fr2m4NFieiM=,41,30,99,99,1,20170321,20170421,0
/jQp5CcWlfx/lm3MkU2vb68iCM0KOlYui0Up7mhXvlQ=,41,30,99,99,1,20160720,20160819,0
/jQp5CcWlfx/lm3MkU2vb68iCM0KOlYui0Up7mhXvlQ=,41,30,99,99,1,20160721,20160721,1
/kJbjiyL+Fd1vYA69SGi7ydlkZPEAjx20TfqaRRk5Vg=,25,30,150,150,0,20150326,20150425,0
/kJbjiyL+Fd1vYA69SGi7ydlkZPEAjx20TfqaRRk5Vg=,28,0,0,150,0,20150424,20150525,0
/kJbjiyL+Fd1vYA69SGi7ydlkZPEAjx20TfqaRRk5Vg=,28,30,150,150,0,20150525,20150624,0
/kJbjiyL+Fd1vYA69SGi7ydlkZPEAjx20TfqaRRk5Vg=,28,30,150,150,0,20150706,20150805,0
/kJbjiyL+Fd1vYA69SGi7ydlkZPEAjx20TfqaRRk5Vg=,28,30,150,150,0,20150802,20150904,0
/kJbjiyL+Fd1vYA69SGi7ydlkZPEAjx20TfqaRRk5Vg=,28,30,150,150,0,20150903,20151003,0
/kJbjiyL+Fd1vYA69SGi7ydlkZPEAjx20TfqaRRk5Vg=,28,30,150,150,0,20151009,20151108,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20150702,20150802,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20150802,20150902,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20150902,20151002,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20151002,20151102,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20151102,20151202,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20151202,20160102,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160102,20160202,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160202,20160302,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160302,20160402,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160402,20160502,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160502,20160602,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160602,20160702,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160702,20160802,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160802,20160902,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20160902,20161002,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20161002,20161102,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20161102,20161202,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20161202,20170102,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20170102,20170202,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20170202,20170302,0
/s0vtR3u0csGenLMBO8UXfKuSRmlnRan4vQN2heDtUQ=,41,30,99,99,1,20170302,20170402,0
/txGqc8wjYFgCsloO2bufwKyRJnkD6oThyALX0Wxrx8=,38,10,0,0,0,20151102,20151112,0
/wCNepVg8oThMXA2cG5EqsPE2jLF0+2zwJco4EQKIa8=,32,410,1788,1788,0,20150104,20160218,0
/y7T+KL0M3T73DDIQWUC88fLqPKAZRDn6RYZG/T7igY=,38,7,0,0,0,20170108,20170115,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,149,149,1,20151020,20151119,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,149,149,1,20151119,20151219,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,149,149,1,20151219,20160119,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,149,149,1,20160119,20160219,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,149,149,1,20160219,20160319,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,149,149,1,20160319,20160419,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,149,149,1,20160406,20160406,1
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20160406,20160505,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20160505,20160605,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20160605,20160705,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20160705,20160805,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20160805,20160905,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20160905,20161005,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20161005,20161105,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20161105,20161205,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20170105,20170205,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20170205,20170305,0
0+oldiNnNXuRXF4KlefKOP+W3g2X88IRkntvahmJgHk=,41,30,129,129,1,20170305,20170405,0
01U984XkA1Uqk3n5r+IRDEhzAzBUX3QeWTukcAqOMFU=,38,30,149,149,0,20151110,20151213,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160120,20160220,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160220,20160320,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160320,20160420,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160420,20160520,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160520,20160620,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160620,20160720,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160720,20160820,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160820,20160920,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20160920,20161020,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20161020,20161120,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20161120,20161220,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20161220,20170120,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20170120,20170220,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20170220,20170320,0
01gfPoPQ+WvtBGNjHkrt7sNJbLHyMJ+1qqDGVN6hdMI=,41,30,99,99,1,20170320,20170420,0
02yMs+Sky4TEdOdc6wWEHtHR7cx8jp76F91CM2b4pg8=,41,30,149,149,1,20161108,20161207,0
02yMs+Sky4TEdOdc6wWEHtHR7cx8jp76F91CM2b4pg8=,41,30,149,149,1,20161207,20170107,0
02yMs+Sky4TEdOdc6wWEHtHR7cx8jp76F91CM2b4pg8=,41,30,149,149,1,20170107,20170207,0
02yMs+Sky4TEdOdc6wWEHtHR7cx8jp76F91CM2b4pg8=,41,30,149,149,1,20170207,20170307,0
02yMs+Sky4TEdOdc6wWEHtHR7cx8jp76F91CM2b4pg8=,41,30,149,149,1,20170307,20170407,0
02yMs+Sky4TEdOdc6wWEHtHR7cx8jp76F91CM2b4pg8=,41,30,149,149,1,20170329,20170329,1
02yMs+Sky4TEdOdc6wWEHtHR7cx8jp76F91CM2b4pg8=,41,30,99,99,1,20170329,20170430,0
07PsCcKyScRI5kvqgkkRDqEnSArWkve9GlrHAMgC6zA=,35,7,0,0,0,20150610,20150615,0
09EMdgP72uzTfg6Mi2mTqV33Rz9qM8/eDKH1pykBb+I=,41,30,129,129,1,20170223,20170322,0
09EMdgP72uzTfg6Mi2mTqV33Rz9qM8/eDKH1pykBb+I=,41,30,129,129,1,20170322,20170422,0
0CGRl2Jio3aPQU3sXlnDnDFBMlxUq1KmJQf9y3a/QE4=,35,7,0,0,0,20160828,20160902,0
0Cv83yYdeRhETyKv34pyOXuVh09S2SHSjAzqakdl/E4=,38,30,149,149,0,20160203,20160304,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20160711,20160811,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20160811,20160911,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20160911,20161011,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20161011,20161111,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20161111,20161211,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20161211,20170111,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20170111,20170211,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20170211,20170311,0
0DMr8NlXGRPCrAk1kNGBHOT4X6rTC3FH8I/IruquX6A=,41,30,99,99,1,20170311,20170411,0
0G1dQAaf0aM90Bf+VLuetmZtGDDBksNP4Mw+vg7eDsQ=,35,7,0,0,0,20161111,20161118,0
0GiyQdOOIfrsx+MrgXsqh/UWuqJgrf2GRc83odWHxNk=,35,7,0,0,0,20161120,20161127,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20150906,20151005,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20151005,20151105,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20151105,20151205,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20151205,20160105,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160105,20160205,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160205,20160305,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160305,20160405,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160405,20160505,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160505,20160605,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160605,20160705,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160705,20160805,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160805,20160905,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20160905,20161005,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20161005,20161105,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20161105,20161205,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20170105,20170205,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20170205,20170305,0
0Hbdr3Z2cD9hQ6Z4+kmfIlwAww3rflSBX3NjEVMUNo4=,41,30,99,99,1,20170305,20170405,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,31,149,149,1,20150125,20150225,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,31,149,149,1,20150131,20150325,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,31,149,149,1,20150228,20150425,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,31,149,149,1,20150331,20150525,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,0,0,149,1,20150430,20150625,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20150531,20150725,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20150630,20150825,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20150731,20150925,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20150831,20151025,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20150930,20151125,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20151102,20151225,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20151202,20160125,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20160131,20160325,0
0IMHeLud2TXgUlBrRAhhAuXht1x3T5GDHyi7m4pcWT8=,39,30,149,149,1,20160629,20160725,1
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160225,20160325,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160325,20160425,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160425,20160525,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160525,20160625,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160625,20160725,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160725,20160825,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160825,20160925,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20160925,20161025,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20161025,20161125,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20161125,20161225,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20161225,20170125,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20170125,20170225,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20170225,20170325,0
0N1cZXS4e51lsrdjrhNkmT98HjJE89UmtJ4NZZOck0k=,41,30,99,99,1,20170325,20170425,0
